Tick, Second, Min, Hour, Day, Month, Year, onemkt_rev/mo, onemkt_rev/yr, allmkts_rev/mo, allmkts_rev/yr, ocean_rev/mo, ocean_rev/yr, ocean_rev_growth/mo, ocean_rev_growth/yr, ps30_valuation, overall_valuation, fundamentals_valuation, speculation_valuation, tot_OCEAN_supply, tot_OCEAN_minted, tot_OCEAN_burned, OCEAN_minted/mo, OCEAN_burned/mo, OCEAN_minted_USD/mo, OCEAN_burned_USD/mo, OCEAN_price, RND/mo, rnd_to_sales_ratio, mkts_annual_growth_rate, dao_USD/mo, dao_OCEAN/mo, dao_OCEAN_in_USD/mo, dao_total_in_USD/mo
9120, 3.2832e+07, 547200, 9120, 380, 12.6667, 1.0411, 2449.87, 27202.5, 3001.01, 30514.3, 6.00202, 61.0286, 0.0339224, 29.2643, 1830.86, 5.55044e+06, 1830.86, 5.54861e+06, 6.98401e+08, 7.5017e+06, 413.217, 2.03496e+06, 37.8454, 16402.9, 0.300087, 0.00794735, 16837.5, 2805.31, 0.225, 5.7097, 2.06274e+06, 16393.3, 16399
9144, 3.29184e+07, 548640, 9144, 381, 12.7, 1.04384, 2451.24, 27217.6, 3004.35, 30548.3, 6.0087, 61.0965, 0.0339224, 27.3886, 1832.9, 5.55196e+06, 1832.9, 5.55013e+06, 6.9851e+08, 7.61052e+06, 414.497, 2.11224e+06, 37.8809, 17015.5, 0.300421, 0.00794829, 17452.9, 2904.61, 0.225, 5.71606, 2.14002e+06, 17009.5, 17015.2
9168, 3.30048e+07, 550080, 9168, 382, 12.7333, 1.04658, 2452.6, 27232.8, 3007.69, 30582.3, 6.01538, 61.1645, 0.0339224, 25.7335, 1834.94, 5.55348e+06, 1834.94, 5.55165e+06, 6.98619e+08, 7.71929e+06, 415.779, 2.18948e+06, 37.9166, 17628, 0.300755, 0.00794923, 18068.1, 3003.65, 0.225, 5.72242, 2.21726e+06, 17625.5, 17631.2
9192, 3.30912e+07, 551520, 9192, 383, 12.7667, 1.04932, 2453.96, 27247.9, 3011.04, 30616.3, 6.02207, 61.2326, 0.0339224, 24.2623, 1836.98, 5.55501e+06, 1836.98, 5.55317e+06, 6.98728e+08, 7.828e+06, 417.062, 2.26669e+06, 37.9525, 18240.3, 0.30109, 0.00795017, 18683, 3102.42, 0.225, 5.72878, 2.29447e+06, 18241.4, 18247.2
9216, 3.31776e+07, 552960, 9216, 384, 12.8, 1.05205, 2455.33, 27263.1, 3014.39, 30650.3, 6.02877, 61.3007, 0.0339224, 22.9459, 1839.02, 5.55653e+06, 1839.02, 5.55469e+06, 6.98836e+08, 7.93667e+06, 418.347, 2.34386e+06, 37.9886, 18852.4, 0.301425, 0.00795112, 19297.7, 3200.93, 0.225, 5.73516, 2.37164e+06, 18857.2, 18862.9
9240, 3.3264e+07, 554400, 9240, 385, 12.8333, 1.05479, 2456.69, 27278.2, 3017.74, 30684.5, 6.03548, 61.3689, 0.0339224, 21.7612, 1841.07, 5.55805e+06, 1841.07, 5.55621e+06, 6.98945e+08, 8.04528e+06, 419.632, 2.421e+06, 38.0248, 19464.3, 0.30176, 0.00795206, 19912.1, 3299.17, 0.225, 5.74154, 2.44878e+06, 19472.8, 19478.6
9264, 3.33504e+07, 555840, 9264, 386, 12.8667, 1.05753, 2458.06, 27293.4, 3021.1, 30718.6, 6.0422, 61.4372, 0.0339224, 20.6894, 1843.12, 5.55958e+06, 1843.12, 5.55774e+06, 6.99053e+08, 8.15384e+06, 420.919, 2.4981e+06, 38.0612, 20076, 0.302096, 0.00795301, 20526.3, 3397.15, 0.225, 5.74793, 2.52587e+06, 20088.3, 20094.1
9288, 3.34368e+07, 557280, 9288, 387, 12.9, 1.06027, 2459.43, 27308.6, 3024.46, 30752.8, 6.04892, 61.5055, 0.0339224, 19.715, 1845.17, 5.5611e+06, 1845.17, 5.55926e+06, 6.99162e+08, 8.26235e+06, 422.207, 2.57516e+06, 38.0978, 20687.5, 0.302432, 0.00795396, 21140.2, 3494.87, 0.225, 5.75432, 2.60294e+06, 20703.6, 20709.4
9312, 3.35232e+07, 558720, 9312, 388, 12.9333, 1.06301, 2460.79, 27323.8, 3027.82, 30787, 6.05565, 61.574, 0.0339224, 18.8253, 1847.22, 5.56263e+06, 1847.22, 5.56078e+06, 6.9927e+08, 8.3708e+06, 423.497, 2.65218e+06, 38.1345, 21298.8, 0.302768, 0.0079549, 21753.9, 3592.33, 0.225, 5.76072, 2.67996e+06, 21318.8, 21324.6
9336, 3.36096e+07, 560160, 9336, 389, 12.9667, 1.06575, 2462.16, 27339, 3031.19, 30821.2, 6.06239, 61.6425, 0.0339224, 18.0098, 1849.27, 5.56415e+06, 1849.27, 5.56231e+06, 6.99379e+08, 8.47921e+06, 424.788, 2.72917e+06, 38.1715, 21909.9, 0.303105, 0.00795585, 22367.3, 3689.52, 0.225, 5.76713, 2.75695e+06, 21933.9, 21939.7
9360, 3.3696e+07, 561600, 9360, 390, 13, 1.06849, 2463.53, 27354.2, 3034.57, 30855.5, 6.06913, 61.7111, 0.0339224, 17.2595, 1851.33, 5.56568e+06, 1851.33, 5.56383e+06, 6.99487e+08, 8.58757e+06, 426.08, 2.80612e+06, 38.2086, 22520.8, 0.303443, 0.0079568, 22980.5, 3786.46, 0.225, 5.77355, 2.8339e+06, 22548.8, 22554.6
9384, 3.37824e+07, 563040, 9384, 391, 13.0333, 1.07123, 2464.9, 27369.4, 3037.94, 30889.9, 6.07588, 61.7797, 0.0339224, 16.5669, 1853.39, 5.56721e+06, 1853.39, 5.56535e+06, 6.99595e+08, 8.69587e+06, 427.373, 2.88304e+06, 38.2458, 23131.6, 0.30378, 0.00795775, 23596.3, 3883.6, 0.225, 5.77997, 2.91082e+06, 23163.6, 23169.3
9408, 3.38688e+07, 564480, 9408, 392, 13.0667, 1.07397, 2466.27, 27384.6, 3041.32, 30924.2, 6.08265, 61.8485, 0.0339224, 15.9256, 1855.45, 5.56873e+06, 1855.45, 5.56688e+06, 6.99704e+08, 8.80412e+06, 428.668, 2.95992e+06, 38.2833, 23742.1, 0.304118, 0.0079587, 24209, 3980.01, 0.225, 5.78641, 2.9877e+06, 23778.2, 23784
9432, 3.39552e+07, 565920, 9432, 393, 13.1, 1.07671, 2467.64, 27399.9, 3044.71, 30958.6, 6.08941, 61.9173, 0.0339224, 15.3302, 1857.52, 5.57026e+06, 1857.52, 5.5684e+06, 6.99812e+08, 8.91232e+06, 429.964, 3.03676e+06, 38.3209, 24352.4, 0.304457, 0.00795966, 24821.4, 4076.16, 0.225, 5.79284, 3.06454e+06, 24392.7, 24398.5
9456, 3.40416e+07, 567360, 9456, 394, 13.1333, 1.07945, 2469.02, 27415.1, 3048.09, 30993.1, 6.09619, 61.9862, 0.0339224, 14.7758, 1859.58, 5.57179e+06, 1859.58, 5.56993e+06, 6.9992e+08, 9.02047e+06, 431.261, 3.11357e+06, 38.3587, 24962.5, 0.304795, 0.00796061, 25433.7, 4172.06, 0.225, 5.79929, 3.14135e+06, 25007, 25012.8
9480, 3.4128e+07, 568800, 9480, 395, 13.1667, 1.08219, 2470.39, 27430.3, 3051.49, 31027.6, 6.10297, 62.0551, 0.0339224, 14.2584, 1861.65, 5.57332e+06, 1861.65, 5.57146e+06, 7.00028e+08, 9.12857e+06, 432.559, 3.19034e+06, 38.3967, 25572.5, 0.305134, 0.00796156, 26045.6, 4267.7, 0.225, 5.80574, 3.21811e+06, 25621.2, 25627
9504, 3.42144e+07, 570240, 9504, 396, 13.2, 1.08493, 2471.76, 27445.6, 3054.88, 31062.1, 6.10976, 62.1242, 0.0339224, 13.7743, 1863.73, 5.57485e+06, 1863.73, 5.57298e+06, 7.00136e+08, 9.23661e+06, 433.859, 3.26381e+06, 38.4349, 26156.6, 0.305474, 0.00796252, 26631.5, 4358.84, 0.225, 5.8122, 3.29159e+06, 26209.3, 26215.1
9528, 3.43008e+07, 571680, 9528, 397, 13.2333, 1.08767, 2473.14, 27460.9, 3058.28, 31096.6, 6.11656, 62.1933, 0.0339224, 13.3206, 1865.8, 5.57638e+06, 1865.8, 5.57451e+06, 7.00244e+08, 9.34461e+06, 435.16, 3.26226e+06, 38.4731, 26150.6, 0.305814, 0.00796347, 26622.3, 4352.49, 0.225, 5.81867, 3.29004e+06, 26200.1, 26205.9
9552, 3.43872e+07, 573120, 9552, 398, 13.2667, 1.09041, 2474.51, 27476.1, 3061.68, 31131.2, 6.12336, 62.2625, 0.0339224, 12.8943, 1867.87, 5.57791e+06, 1867.87, 5.57604e+06, 7.00352e+08, 9.45255e+06, 436.462, 3.26071e+06, 38.5113, 26144.7, 0.306154, 0.00796443, 26613, 4346.15, 0.225, 5.82514, 3.28849e+06, 26190.9, 26196.8
9576, 3.44736e+07, 574560, 9576, 399, 13.3, 1.09315, 2475.89, 27491.4, 3065.09, 31165.9, 6.13018, 62.3318, 0.0339224, 12.4931, 1869.95, 5.57944e+06, 1869.95, 5.57757e+06, 7.0046e+08, 9.56045e+06, 437.766, 3.25916e+06, 38.5496, 26138.8, 0.306495, 0.00796539, 26603.8, 4339.81, 0.225, 5.83162, 3.28694e+06, 26181.8, 26187.6
9600, 3.456e+07, 576000, 9600, 400, 13.3333, 1.09589, 2477.27, 27506.7, 3068.5, 31200.6, 6.137, 62.4011, 0.0339224, 12.1148, 1872.03, 5.58097e+06, 1872.03, 5.57909e+06, 7.00568e+08, 9.66829e+06, 439.071, 3.25762e+06, 38.5879, 26132.8, 0.306836, 0.00796635, 26594.6, 4333.49, 0.225, 5.83811, 3.28539e+06, 26172.6, 26178.4
9624, 3.46464e+07, 577440, 9624, 401, 13.3667, 1.09863, 2478.65, 27522, 3071.91, 31235.3, 6.14383, 62.4706, 0.0339224, 11.7575, 1874.12, 5.5825e+06, 1874.12, 5.58062e+06, 7.00676e+08, 9.77608e+06, 440.377, 3.25607e+06, 38.6262, 26126.9, 0.307177, 0.0079673, 26585.4, 4327.17, 0.225, 5.84461, 3.28385e+06, 26163.4, 26169.3
9648, 3.47328e+07, 578880, 9648, 402, 13.4, 1.10137, 2480.02, 27537.3, 3075.33, 31270, 6.15066, 62.5401, 0.0339224, 11.4196, 1876.2, 5.58403e+06, 1876.2, 5.58215e+06, 7.00783e+08, 9.88382e+06, 441.685, 3.25453e+06, 38.6646, 26121, 0.307519, 0.00796827, 26576.2, 4320.87, 0.225, 5.85111, 3.2823e+06, 26154.3, 26160.1
9672, 3.48192e+07, 580320, 9672, 403, 13.4333, 1.10411, 2481.4, 27552.6, 3078.75, 31304.8, 6.15751, 62.6096, 0.0339224, 11.0995, 1878.29, 5.58556e+06, 1878.29, 5.58368e+06, 7.00891e+08, 9.9915e+06, 442.993, 3.25298e+06, 38.703, 26115.1, 0.307861, 0.00796923, 26567, 4314.57, 0.225, 5.85762, 3.28076e+06, 26145.1, 26151
9696, 3.49056e+07, 581760, 9696, 404, 13.4667, 1.10685, 2482.78, 27567.9, 3082.18, 31339.7, 6.16436, 62.6793, 0.0339224, 10.7957, 1880.38, 5.58709e+06, 1880.38, 5.58521e+06, 7.00999e+08, 1.00991e+07, 444.303, 3.25144e+06, 38.7414, 26109.2, 0.308204, 0.00797019, 26557.8, 4308.29, 0.225, 5.86414, 3.27921e+06, 26136, 26141.8
9720, 3.4992e+07, 583200, 9720, 405, 13.5, 1.10959, 2484.16, 27583.3, 3085.61, 31374.5, 6.17121, 62.749, 0.0339224, 10.5072, 1882.47, 5.58862e+06, 1882.47, 5.58674e+06, 7.01106e+08, 1.02067e+07, 445.615, 3.24989e+06, 38.7799, 26103.3, 0.308546, 0.00797115, 26548.6, 4302.01, 0.225, 5.87066, 3.27767e+06, 26126.8, 26132.7
9744, 3.50784e+07, 584640, 9744, 406, 13.5333, 1.11233, 2485.55, 27598.6, 3089.04, 31409.4, 6.17808, 62.8189, 0.0339224, 10.2327, 1884.57, 5.59016e+06, 1884.57, 5.58827e+06, 7.01214e+08, 1.03143e+07, 446.928, 3.24835e+06, 38.8184, 26097.5, 0.30889, 0.00797211, 26539.5, 4295.74, 0.225, 5.87719, 3.27613e+06, 26117.7, 26123.5
9768, 3.51648e+07, 586080, 9768, 407, 13.5667, 1.11507, 2486.93, 27614, 3092.48, 31444.4, 6.18495, 62.8888, 0.0339224, 9.97132, 1886.66, 5.59169e+06, 1886.66, 5.5898e+06, 7.01321e+08, 1.04217e+07, 448.242, 3.24681e+06, 38.857, 26091.6, 0.309233, 0.00797308, 26530.3, 4289.49, 0.225, 5.88373, 3.27459e+06, 26108.5, 26114.4
9792, 3.52512e+07, 587520, 9792, 408, 13.6, 1.11781, 2488.31, 27629.3, 3095.92, 31479.4, 6.19184, 62.9587, 0.0339224, 9.72208, 1888.76, 5.59322e+06, 1888.76, 5.59134e+06, 7.01429e+08, 1.05292e+07, 449.557, 3.24527e+06, 38.8955, 26085.8, 0.309577, 0.00797404, 26521.1, 4283.24, 0.225, 5.89028, 3.27305e+06, 26099.4, 26105.3
9816, 3.53376e+07, 588960, 9816, 409, 13.6333, 1.12055, 2489.7, 27644.7, 3099.36, 31514.4, 6.19873, 63.0288, 0.0339224, 9.48418, 1890.86, 5.59476e+06, 1890.86, 5.59287e+06, 7.01536e+08, 1.06366e+07, 450.873, 3.24373e+06, 38.9342, 26079.9, 0.309922, 0.00797501, 26512, 4277, 0.225, 5.89683, 3.27151e+06, 26090.3, 26096.2
9840, 3.5424e+07, 590400, 9840, 410, 13.6667, 1.12329, 2491.08, 27660.1, 3102.81, 31549.4, 6.20562, 63.0989, 0.0339224, 9.25685, 1892.97, 5.59629e+06, 1892.97, 5.5944e+06, 7.01643e+08, 1.07439e+07, 452.191, 3.24219e+06, 38.9728, 26074.1, 0.310267, 0.00797598, 26502.8, 4270.77, 0.225, 5.90339, 3.26997e+06, 26081.2, 26087.1
9864, 3.55104e+07, 591840, 9864, 411, 13.7, 1.12603, 2492.47, 27675.4, 3106.26, 31584.6, 6.21253, 63.1691, 0.0339224, 9.03941, 1895.07, 5.59783e+06, 1895.07, 5.59593e+06, 7.01751e+08, 1.08512e+07, 453.511, 3.24065e+06, 39.0115, 26068.3, 0.310612, 0.00797695, 26493.7, 4264.55, 0.225, 5.90996, 3.26843e+06, 26072.1, 26078
9888, 3.55968e+07, 593280, 9888, 412, 13.7333, 1.12877, 2493.85, 27690.8, 3109.72, 31619.7, 6.21944, 63.2394, 0.0339224, 8.83122, 1897.18, 5.59936e+06, 1897.18, 5.59747e+06, 7.01858e+08, 1.09584e+07, 454.831, 3.23911e+06, 39.0502, 26062.5, 0.310958, 0.00797792, 26484.5, 4258.34, 0.225, 5.91654, 3.26689e+06, 26063, 26068.9
9912, 3.56832e+07, 594720, 9912, 413, 13.7667, 1.13151, 2495.24, 27706.2, 3113.18, 31654.9, 6.22636, 63.3097, 0.0339224, 8.63171, 1899.29, 5.6009e+06, 1899.29, 5.599e+06, 7.01965e+08, 1.10656e+07, 456.153, 3.23757e+06, 39.089, 26056.7, 0.311304, 0.00797889, 26475.4, 4252.14, 0.225, 5.92312, 3.26535e+06, 26053.9, 26059.8
9936, 3.57696e+07, 596160, 9936, 414, 13.8, 1.13425, 2496.63, 27721.7, 3116.64, 31690.1, 6.23329, 63.3802, 0.0339224, 8.44035, 1901.41, 5.60244e+06, 1901.41, 5.60053e+06, 7.02072e+08, 1.11727e+07, 457.476, 3.23604e+06, 39.1277, 26050.9, 0.31165, 0.00797986, 26466.2, 4245.95, 0.225, 5.92971, 3.26381e+06, 26044.8, 26050.7
9960, 3.5856e+07, 597600, 9960, 415, 13.8333, 1.13699, 2498.01, 27737.1, 3120.11, 31725.4, 6.24022, 63.4507, 0.0339224, 8.25664, 1903.52, 5.60397e+06, 1903.52, 5.60207e+06, 7.02179e+08, 1.12798e+07, 458.801, 3.2345e+06, 39.1666, 26045.1, 0.311997, 0.00798083, 26457.1, 4239.77, 0.225, 5.93631, 3.26228e+06, 26035.7, 26041.6
9984, 3.59424e+07, 599040, 9984, 416, 13.8667, 1.13973, 2499.4, 27752.5, 3123.58, 31760.7, 6.24716, 63.5213, 0.0339224, 8.08014, 1905.64, 5.60551e+06, 1905.64, 5.6036e+06, 7.02286e+08, 1.13868e+07, 460.126, 3.23297e+06, 39.2054, 26039.3, 0.312344, 0.0079818, 26448, 4233.6, 0.225, 5.94291, 3.26074e+06, 26026.6, 26032.5
10008, 3.60288e+07, 600480, 10008, 417, 13.9, 1.14247, 2500.79, 27767.9, 3127.06, 31796, 6.25412, 63.592, 0.0339224, 7.91042, 1907.76, 5.60705e+06, 1907.76, 5.60514e+06, 7.02393e+08, 1.14938e+07, 461.453, 3.23143e+06, 39.2443, 26033.6, 0.312691, 0.00798277, 26438.9, 4227.44, 0.225, 5.94952, 3.25921e+06, 26017.5, 26023.5
10032, 3.61152e+07, 601920, 10032, 418, 13.9333, 1.14521, 2502.18, 27783.4, 3130.54, 31831.4, 6.26107, 63.6627, 0.0339224, 7.74712, 1909.88, 5.60858e+06, 1909.88, 5.60667e+06, 7.025e+08, 1.16007e+07, 462.782, 3.2299e+06, 39.2832, 26027.8, 0.313039, 0.00798375, 26429.8, 4221.28, 0.225, 5.95614, 3.25767e+06, 26008.5, 26014.4
10056, 3.62016e+07, 603360, 10056, 419, 13.9667, 1.14795, 2503.58, 27798.8, 3134.02, 31866.8, 6.26804, 63.7336, 0.0339224, 7.58986, 1912.01, 5.61012e+06, 1912.01, 5.60821e+06, 7.02607e+08, 1.17076e+07, 464.112, 3.22836e+06, 39.3222, 26022.1, 0.313387, 0.00798472, 26420.7, 4215.14, 0.225, 5.96277, 3.25614e+06, 25999.4, 26005.4
10080, 3.6288e+07, 604800, 10080, 420, 14, 1.15068, 2504.97, 27814.3, 3137.51, 31902.2, 6.27501, 63.8045, 0.0339224, 7.43832, 1914.13, 5.61166e+06, 1914.13, 5.60975e+06, 7.02714e+08, 1.18144e+07, 465.443, 3.22683e+06, 39.3612, 26016.4, 0.313736, 0.0079857, 26411.6, 4209.01, 0.225, 5.96941, 3.25461e+06, 25990.3, 25996.3
10104, 3.63744e+07, 606240, 10104, 421, 14.0333, 1.15342, 2506.36, 27829.8, 3141, 31937.7, 6.282, 63.8755, 0.0339224, 7.2922, 1916.26, 5.6132e+06, 1916.26, 5.61128e+06, 7.02821e+08, 1.19212e+07, 466.775, 3.2253e+06, 39.4002, 26010.6, 0.314085, 0.00798668, 26405, 4203.28, 0.225, 5.97605, 3.25308e+06, 25981.3, 25987.3
10128, 3.64608e+07, 607680, 10128, 422, 14.0667, 1.15616, 2507.76, 27845.2, 3144.49, 31973.3, 6.28899, 63.9465, 0.0339224, 7.15121, 1918.4, 5.61474e+06, 1918.4, 5.61282e+06, 7.02927e+08, 1.20279e+07, 468.109, 3.22377e+06, 39.4393, 26004.9, 0.314435, 0.00798765, 26395.9, 4197.16, 0.225, 5.9827, 3.25155e+06, 25972.2, 25978.2
10152, 3.65472e+07, 609120, 10152, 423, 14.1, 1.1589, 2509.15, 27860.7, 3147.99, 32008.8, 6.29598, 64.0177, 0.0339224, 7.01508, 1920.53, 5.61628e+06, 1920.53, 5.61436e+06, 7.03034e+08, 1.21346e+07, 469.444, 3.22224e+06, 39.4784, 25999.2, 0.314785, 0.00798863, 26386.8, 4191.06, 0.225, 5.98935, 3.25002e+06, 25963.2, 25969.2
10176, 3.66336e+07, 610560, 10176, 424, 14.1333, 1.16164, 2510.55, 27876.2, 3151.49, 32044.5, 6.30299, 64.0889, 0.0339224, 6.88356, 1922.67, 5.61782e+06, 1922.67, 5.6159e+06, 7.03141e+08, 1.22412e+07, 470.78, 3.22071e+06, 39.5175, 25993.5, 0.315135, 0.00798961, 26377.8, 4184.96, 0.225, 5.99602, 3.24849e+06, 25954.2, 25960.1
10200, 3.672e+07, 612000, 10200, 425, 14.1667, 1.16438, 2511.94, 27891.7, 3155, 32080.1, 6.31, 64.1602, 0.0339224, 6.75643, 1924.81, 5.61936e+06, 1924.81, 5.61744e+06, 7.03247e+08, 1.23477e+07, 472.117, 3.21918e+06, 39.5567, 25987.9, 0.315485, 0.00799059, 26368.7, 4178.87, 0.225, 6.00269, 3.24696e+06, 25945.1, 25951.1
10224, 3.68064e+07, 613440, 10224, 426, 14.2, 1.16712, 2513.34, 27907.2, 3158.51, 32115.8, 6.31702, 64.2316, 0.0339224, 6.63348, 1926.95, 5.6209e+06, 1926.95, 5.61898e+06, 7.03354e+08, 1.24543e+07, 473.456, 3.21765e+06, 39.5959, 25982.2, 0.315836, 0.00799157, 26359.6, 4172.79, 0.225, 6.00937, 3.24543e+06, 25936.1, 25942.1
10248, 3.68928e+07, 614880, 10248, 427, 14.2333, 1.16986, 2514.74, 27922.7, 3162.02, 32151.5, 6.32405, 64.3031, 0.0339224, 6.51448, 1929.09, 5.62245e+06, 1929.09, 5.62052e+06, 7.0346e+08, 1.25607e+07, 474.797, 3.21613e+06, 39.6351, 25976.5, 0.316188, 0.00799256, 26350.6, 4166.72, 0.225, 6.01605, 3.2439e+06, 25927.1, 25933.1
10272, 3.69792e+07, 616320, 10272, 428, 14.2667, 1.1726, 2516.14, 27938.3, 3165.54, 32187.3, 6.33109, 64.3746, 0.0339224, 6.39927, 1931.24, 5.62399e+06, 1931.24, 5.62206e+06, 7.03567e+08, 1.26672e+07, 476.138, 3.2146e+06, 39.6744, 25970.9, 0.31654, 0.00799354, 26341.5, 4160.66, 0.225, 6.02275, 3.24238e+06, 25918.1, 25924.1
10296, 3.70656e+07, 617760, 10296, 429, 14.3, 1.17534, 2517.54, 27953.8, 3169.07, 32223.1, 6.33813, 64.4462, 0.0339224, 6.28766, 1933.39, 5.62553e+06, 1933.39, 5.6236e+06, 7.03673e+08, 1.27735e+07, 477.481, 3.21307e+06, 39.7137, 25965.2, 0.316892, 0.00799452, 26332.5, 4154.61, 0.225, 6.02945, 3.24085e+06, 25909.1, 25915.1
10320, 3.7152e+07, 619200, 10320, 430, 14.3333, 1.17808, 2518.94, 27969.4, 3172.59, 32259, 6.34518, 64.5179, 0.0339224, 6.17949, 1935.54, 5.62707e+06, 1935.54, 5.62514e+06, 7.03779e+08, 1.28798e+07, 478.826, 3.21155e+06, 39.753, 25959.6, 0.317244, 0.00799551, 26323.4, 4148.57, 0.225, 6.03616, 3.23933e+06, 25900.1, 25906.1
10344, 3.72384e+07, 620640, 10344, 431, 14.3667, 1.18082, 2520.34, 27984.9, 3176.12, 32294.9, 6.35224, 64.5897, 0.0339224, 6.07459, 1937.69, 5.62862e+06, 1937.69, 5.62668e+06, 7.03886e+08, 1.29861e+07, 480.171, 3.21002e+06, 39.7924, 25954, 0.317597, 0.00799649, 26314.4, 4142.54, 0.225, 6.04287, 3.2378e+06, 25891.1, 25897.1
10368, 3.73248e+07, 622080, 10368, 432, 14.4, 1.18356, 2521.74, 28000.5, 3179.65, 32330.8, 6.35931, 64.6616, 0.0339224, 5.97283, 1939.85, 5.63016e+06, 1939.85, 5.62822e+06, 7.03992e+08, 1.30923e+07, 481.518, 3.2085e+06, 39.8318, 25948.4, 0.317951, 0.00799748, 26305.4, 4136.51, 0.225, 6.0496, 3.23628e+06, 25882.1, 25888.1
10392, 3.74112e+07, 623520, 10392, 433, 14.4333, 1.1863, 2523.14, 28016.1, 3183.19, 32366.8, 6.36639, 64.7335, 0.0339224, 5.87406, 1942.01, 5.63171e+06, 1942.01, 5.62976e+06, 7.04098e+08, 1.31985e+07, 482.866, 3.20698e+06, 39.8713, 25942.8, 0.318305, 0.00799847, 26296.3, 4130.5, 0.225, 6.05633, 3.23476e+06, 25873.1, 25879.1
10416, 3.74976e+07, 624960, 10416, 434, 14.4667, 1.18904, 2524.54, 28031.6, 3186.73, 32402.8, 6.37347, 64.8056, 0.0339224, 5.77816, 1944.17, 5.63325e+06, 1944.17, 5.63131e+06, 7.04204e+08, 1.33046e+07, 484.216, 3.20546e+06, 39.9108, 25937.2, 0.318659, 0.00799946, 26287.3, 4124.49, 0.225, 6.06306, 3.23323e+06, 25864.1, 25870.2
10440, 3.7584e+07, 626400, 10440, 435, 14.5, 1.19178, 2525.95, 28047.2, 3190.28, 32438.8, 6.38056, 64.8777, 0.0339224, 5.68499, 1946.33, 5.6348e+06, 1946.33, 5.63285e+06, 7.0431e+08, 1.34107e+07, 485.567, 3.20393e+06, 39.9503, 25931.6, 0.319013, 0.00800045, 26278.3, 4118.5, 0.225, 6.06981, 3.23171e+06, 25855.1, 25861.2
10464, 3.76704e+07, 627840, 10464, 436, 14.5333, 1.19452, 2527.35, 28062.8, 3193.83, 32474.9, 6.38766, 64.9499, 0.0339224, 5.59446, 1948.5, 5.63634e+06, 1948.5, 5.63439e+06, 7.04416e+08, 1.35167e+07, 486.919, 3.20241e+06, 39.9898, 25926, 0.319368, 0.00800144, 26269.3, 4112.51, 0.225, 6.07656, 3.23019e+06, 25846.2, 25852.2
10488, 3.77568e+07, 629280, 10488, 437, 14.5667, 1.19726, 2528.76, 28078.4, 3197.38, 32511.1, 6.39477, 65.0221, 0.0339224, 5.50644, 1950.66, 5.63789e+06, 1950.66, 5.63594e+06, 7.04522e+08, 1.36226e+07, 488.273, 3.20089e+06, 40.0294, 25920.5, 0.319723, 0.00800243, 26260.3, 4106.53, 0.225, 6.08333, 3.22867e+06, 25837.2, 25843.3
10512, 3.78432e+07, 630720, 10512, 438, 14.6, 1.2, 2530.16, 28094, 3200.94, 32547.2, 6.40188, 65.0945, 0.0339224, 5.42083, 1952.83, 5.63943e+06, 1952.83, 5.63748e+06, 7.04628e+08, 1.37286e+07, 489.628, 3.19937e+06, 40.0691, 25914.9, 0.320079, 0.00800342, 26251.3, 4100.56, 0.225, 6.09009, 3.22715e+06, 25828.2, 25834.3
10536, 3.79296e+07, 632160, 10536, 439, 14.6333, 1.20274, 2531.57, 28109.7, 3204.5, 32583.4, 6.409, 65.1669, 0.0339224, 5.33753, 1955.01, 5.64098e+06, 1955.01, 5.63903e+06, 7.04734e+08, 1.38344e+07, 490.984, 3.19786e+06, 40.1087, 25909.4, 0.320435, 0.00800441, 26242.3, 4094.6, 0.225, 6.09687, 3.22563e+06, 25819.3, 25825.4
10560, 3.8016e+07, 633600, 10560, 440, 14.6667, 1.20548, 2532.98, 28125.3, 3208.07, 32619.7, 6.41613, 65.2394, 0.0339224, 5.25646, 1957.18, 5.64253e+06, 1957.18, 5.64057e+06, 7.0484e+08, 1.39402e+07, 492.341, 3.19634e+06, 40.1484, 25903.8, 0.320792, 0.0080054, 26233.3, 4088.65, 0.225, 6.10365, 3.22412e+06, 25810.3, 25816.5
10584, 3.81024e+07, 635040, 10584, 441, 14.7, 1.20822, 2534.39, 28140.9, 3211.64, 32656, 6.42327, 65.312, 0.0339224, 5.17753, 1959.36, 5.64408e+06, 1959.36, 5.64212e+06, 7.04945e+08, 1.4046e+07, 493.7, 3.19482e+06, 40.1882, 25898.3, 0.321149, 0.0080064, 26224.4, 4082.71, 0.225, 6.11044, 3.2226e+06, 25801.4, 25807.5
10608, 3.81888e+07, 636480, 10608, 442, 14.7333, 1.21096, 2535.8, 28156.6, 3215.21, 32692.3, 6.43042, 65.3846, 0.0339224, 5.10064, 1961.54, 5.64562e+06, 1961.54, 5.64366e+06, 7.05051e+08, 1.41517e+07, 495.061, 3.1933e+06, 40.2279, 25892.8, 0.321506, 0.00800739, 26215.4, 4076.78, 0.225, 6.11724, 3.22108e+06, 25792.5, 25798.6
10632, 3.82752e+07, 637920, 10632, 443, 14.7667, 1.2137, 2537.21, 28172.3, 3218.79, 32728.7, 6.43757, 65.4574, 0.0339224, 5.02573, 1963.72, 5.64717e+06, 1963.72, 5.64521e+06, 7.05157e+08, 1.42574e+07, 496.422, 3.19179e+06, 40.2677, 25887.3, 0.321864, 0.00800839, 26206.4, 4070.85, 0.225, 6.12405, 3.21957e+06, 25783.5, 25789.7
